Account_Planning,Calendar_Year,Financial_Entity,Submission,MainPlan_Option,Renewal_Selection,Option_Tag,Common_Key_Figure
0000014293,2037,9000000006,00000000002020,M,,,30
0000014293,2037,9000000007,00000000002020,M,,,30
0000014293,2037,9000000009,00000000002020,M,,,15
0000014293,2037,9000000011,00000000002020,M,,,30
0000014293,2037,9000000012,00000000002020,M,,,54
0000014293,2038,9000000006,00000000002020,M,,,30
0000014293,2038,9000000007,00000000002020,M,,,30
0000014293,2038,9000000009,00000000002020,M,,,15
0000014293,2038,9000000011,00000000002020,M,,,30
0000014293,2038,9000000012,00000000002020,M,,,54
0000014293,2039,9000000006,00000000002020,M,,,30
0000014293,2039,9000000007,00000000002020,M,,,30
0000014293,2039,9000000009,00000000002020,M,,,15
0000014293,2039,9000000011,00000000002020,M,,,30
0000014293,2039,9000000012,00000000002020,M,,,58
0000014293,2040,9000000006,00000000002020,M,,,30
0000014293,2040,9000000007,00000000002020,M,,,30
0000014293,2040,9000000009,00000000002020,M,,,15
0000014293,2040,9000000011,00000000002020,M,,,30
0000014293,2040,9000000012,00000000002020,M,,,63
0000014294,2028,9000000005,00000000002020,M,,,180
0000014294,2028,9000000006,00000000002020,M,,,0
0000014294,2028,9000000009,00000000002020,M,,,45
0000014294,2028,9000000011,00000000002020,M,,,30
0000014294,2028,9000000011,00000000002020,M,,,90
0000014294,2028,9000000012,00000000002020,M,,,295
0000014294,2029,9000000005,00000000002020,M,,,240
0000014294,2029,9000000009,00000000002020,M,,,60
0000014294,2029,9000000011,00000000002020,M,,,120
0000014294,2029,9000000012,00000000002020,M,,,366
0000014294,2030,9000000005,00000000002020,M,,,60
0000014294,2030,9000000006,00000000002020,M,,,30
0000014294,2030,9000000007,00000000002020,M,,,30
0000014294,2030,9000000009,00000000002020,M,,,15
0000014294,2030,9000000011,00000000002020,M,,,30
0000014294,2030,9000000012,00000000002020,M,,,74
0000014294,2031,9000000005,00000000002020,M,,,60
0000014294,2031,9000000006,00000000002020,M,,,30
0000014294,2031,9000000007,00000000002020,M,,,30
0000014294,2031,9000000009,00000000002020,M,,,15
0000014294,2031,9000000011,00000000002020,M,,,30
0000014294,2031,9000000012,00000000002020,M,,,70
0000014294,2032,9000000005,00000000002020,M,,,60
0000014294,2032,9000000006,00000000002020,M,,,30
0000014294,2032,9000000007,00000000002020,M,,,30
0000014294,2032,9000000009,00000000002020,M,,,15
0000014294,2032,9000000011,00000000002020,M,,,30
0000014294,2032,9000000012,00000000002020,M,,,70
0000014294,2033,9000000005,00000000002020,M,,,60
0000014294,2033,9000000006,00000000002020,M,,,30
0000014294,2033,9000000007,00000000002020,M,,,30
0000014294,2033,9000000009,00000000002020,M,,,15
0000014294,2033,9000000011,00000000002020,M,,,30
0000014294,2033,9000000012,00000000002020,M,,,68
0000014294,2034,9000000005,00000000002020,M,,,60
0000014294,2034,9000000006,00000000002020,M,,,30
0000014294,2034,9000000007,00000000002020,M,,,30
0000014294,2034,9000000009,00000000002020,M,,,15
0000014294,2034,9000000011,00000000002020,M,,,30
0000014294,2034,9000000012,00000000002020,M,,,63
0000014294,2035,9000000005,00000000002020,M,,,60
0000014294,2035,9000000006,00000000002020,M,,,30
0000014294,2035,9000000007,00000000002020,M,,,30
0000014294,2035,9000000009,00000000002020,M,,,15
0000014294,2035,9000000011,00000000002020,M,,,30
0000014294,2035,9000000012,00000000002020,M,,,56
0000014294,2036,9000000005,00000000002020,M,,,60
0000014294,2036,9000000006,00000000002020,M,,,30
0000014294,2036,9000000007,00000000002020,M,,,30
0000014294,2036,9000000009,00000000002020,M,,,15
0000014294,2036,9000000011,00000000002020,M,,,30
0000014294,2036,9000000012,00000000002020,M,,,54
0000014294,2037,9000000005,00000000002020,M,,,60
0000014294,2037,9000000006,00000000002020,M,,,30
0000014294,2037,9000000007,00000000002020,M,,,30
0000014294,2037,9000000009,00000000002020,M,,,15
0000014294,2037,9000000011,00000000002020,M,,,30
0000014294,2037,9000000012,00000000002020,M,,,54
0000014294,2038,9000000005,00000000002020,M,,,60
0000014294,2038,9000000006,00000000002020,M,,,30
0000014294,2038,9000000007,00000000002020,M,,,30
0000014294,2038,9000000009,00000000002020,M,,,15
0000014294,2038,9000000011,00000000002020,M,,,30
0000014294,2038,9000000012,00000000002020,M,,,54
0000014294,2039,9000000005,00000000002020,M,,,60
0000014294,2039,9000000006,00000000002020,M,,,30
0000014294,2039,9000000007,00000000002020,M,,,30
0000014294,2039,9000000009,00000000002020,M,,,15
0000014294,2039,9000000011,00000000002020,M,,,30
0000014294,2039,9000000012,00000000002020,M,,,58
0000014294,2040,9000000005,00000000002020,M,,,60
0000014294,2040,9000000006,00000000002020,M,,,30
0000014294,2040,9000000007,00000000002020,M,,,30
0000014294,2040,9000000009,00000000002020,M,,,15
0000014294,2040,9000000011,00000000002020,M,,,30
0000014294,2040,9000000012,00000000002020,M,,,63
0000014295,2028,9000000006,00000000002020,M,,,0
0000014295,2028,9000000011,00000000002020,M,,,30
0000014295,2028,9000000012,00000000002020,M,,,295
0000014295,2029,9000000012,00000000002020,M,,,366
0000014295,2030,9000000006,00000000002020,M,,,30
0000014295,2030,9000000007,00000000002020,M,,,30
0000014295,2030,9000000012,00000000002020,M,,,74
0000014295,2031,9000000006,00000000002020,M,,,30
0000014295,2031,9000000007,00000000002020,M,,,30
0000014295,2031,9000000012,00000000002020,M,,,70
0000014295,2032,9000000006,00000000002020,M,,,30
0000014295,2032,9000000007,00000000002020,M,,,30
0000014295,2032,9000000012,00000000002020,M,,,70
0000014295,2033,9000000006,00000000002020,M,,,30
0000014295,2033,9000000007,00000000002020,M,,,30
0000014295,2033,9000000012,00000000002020,M,,,68
0000014295,2034,9000000006,00000000002020,M,,,30
0000014295,2034,9000000007,00000000002020,M,,,30
0000014295,2034,9000000012,00000000002020,M,,,63
0000014295,2035,9000000006,00000000002020,M,,,30
0000014295,2035,9000000007,00000000002020,M,,,30
0000014295,2035,9000000012,00000000002020,M,,,56
0000014295,2036,9000000006,00000000002020,M,,,30
0000014295,2036,9000000007,00000000002020,M,,,30
0000014295,2036,9000000012,00000000002020,M,,,54
0000014295,2037,9000000006,00000000002020,M,,,30
0000014295,2037,9000000007,00000000002020,M,,,30
0000014295,2037,9000000012,00000000002020,M,,,54
0000014295,2038,9000000006,00000000002020,M,,,30
0000014295,2038,9000000007,00000000002020,M,,,30
0000014295,2038,9000000012,00000000002020,M,,,54
0000014295,2039,9000000006,00000000002020,M,,,30
0000014295,2039,9000000007,00000000002020,M,,,30
0000014295,2039,9000000012,00000000002020,M,,,58
0000014295,2040,9000000006,00000000002020,M,,,30
0000014295,2040,9000000007,00000000002020,M,,,30
0000014295,2040,9000000012,00000000002020,M,,,63
0000014296,2028,9000000006,00000000002020,M,,,0
0000014296,2028,9000000011,00000000002020,M,,,30
0000014296,2028,9000000011,00000000002020,M,,,90
0000014296,2028,9000000012,00000000002020,M,,,295
0000014296,2029,9000000011,00000000002020,M,,,120
0000014296,2029,9000000012,00000000002020,M,,,366
0000014296,2030,9000000006,00000000002020,M,,,30
0000014296,2030,9000000007,00000000002020,M,,,30
0000014296,2030,9000000011,00000000002020,M,,,30
0000014296,2030,9000000012,00000000002020,M,,,74
0000014296,2031,9000000006,00000000002020,M,,,30
0000014296,2031,9000000007,00000000002020,M,,,30
0000014296,2031,9000000011,00000000002020,M,,,30
0000014296,2031,9000000012,00000000002020,M,,,70
0000014296,2032,9000000006,00000000002020,M,,,30
0000014296,2032,9000000007,00000000002020,M,,,30
0000014296,2032,9000000011,00000000002020,M,,,30
0000014296,2032,9000000012,00000000002020,M,,,70
0000014296,2033,9000000006,00000000002020,M,,,30
0000014296,2033,9000000007,00000000002020,M,,,30
0000014296,2033,9000000011,00000000002020,M,,,30
0000014296,2033,9000000012,00000000002020,M,,,68
0000014296,2034,9000000006,00000000002020,M,,,30
0000014296,2034,9000000007,00000000002020,M,,,30
0000014296,2034,9000000011,00000000002020,M,,,30
0000014296,2034,9000000012,00000000002020,M,,,63
0000014296,2035,9000000006,00000000002020,M,,,30
0000014296,2035,9000000007,00000000002020,M,,,30
0000014296,2035,9000000011,00000000002020,M,,,30
0000014296,2035,9000000012,00000000002020,M,,,56
0000014296,2036,9000000006,00000000002020,M,,,30
0000014296,2036,9000000007,00000000002020,M,,,30
0000014296,2036,9000000011,00000000002020,M,,,30
0000014296,2036,9000000012,00000000002020,M,,,54
0000014296,2037,9000000006,00000000002020,M,,,30
0000014296,2037,9000000007,00000000002020,M,,,30
0000014296,2037,9000000011,00000000002020,M,,,30
0000014296,2037,9000000012,00000000002020,M,,,54
0000014296,2038,9000000006,00000000002020,M,,,30
0000014296,2038,9000000007,00000000002020,M,,,30
0000014296,2038,9000000011,00000000002020,M,,,30
0000014296,2038,9000000012,00000000002020,M,,,54
0000014296,2039,9000000006,00000000002020,M,,,30
0000014296,2039,9000000007,00000000002020,M,,,30
0000014296,2039,9000000011,00000000002020,M,,,30
0000014296,2039,9000000012,00000000002020,M,,,58
0000014296,2040,9000000006,00000000002020,M,,,30
0000014296,2040,9000000007,00000000002020,M,,,30
0000014296,2040,9000000011,00000000002020,M,,,30
0000014296,2040,9000000012,00000000002020,M,,,63
0000014297,2028,9000000006,00000000002020,M,,,0
0000014297,2028,9000000011,00000000002020,M,,,30
0000014297,2028,9000000011,00000000002020,M,,,90
0000014297,2028,9000000012,00000000002020,M,,,295
0000014297,2029,9000000011,00000000002020,M,,,120
0000014297,2029,9000000012,00000000002020,M,,,366
0000014297,2030,9000000006,00000000002020,M,,,30
0000014297,2030,9000000007,00000000002020,M,,,30
0000014297,2030,9000000011,00000000002020,M,,,30
0000014297,2030,9000000012,00000000002020,M,,,74
0000014297,2031,9000000006,00000000002020,M,,,30
0000014297,2031,9000000007,00000000002020,M,,,30
0000014297,2031,9000000011,00000000002020,M,,,30
0000014297,2031,9000000012,00000000002020,M,,,70
0000014297,2032,9000000006,00000000002020,M,,,30
0000014297,2032,9000000007,00000000002020,M,,,30
0000014297,2032,9000000011,00000000002020,M,,,30
0000014297,2032,9000000012,00000000002020,M,,,70
0000014297,2033,9000000006,00000000002020,M,,,30
0000014297,2033,9000000007,00000000002020,M,,,30
0000014297,2033,9000000011,00000000002020,M,,,30
0000014297,2033,9000000012,00000000002020,M,,,68
0000014297,2034,9000000006,00000000002020,M,,,30
0000014297,2034,9000000007,00000000002020,M,,,30
0000014297,2034,9000000011,00000000002020,M,,,30
0000014297,2034,9000000012,00000000002020,M,,,63
0000014297,2035,9000000006,00000000002020,M,,,30
0000014297,2035,9000000007,00000000002020,M,,,30
0000014297,2035,9000000011,00000000002020,M,,,30
0000014297,2035,9000000012,00000000002020,M,,,56
0000014297,2036,9000000006,00000000002020,M,,,30
0000014297,2036,9000000007,00000000002020,M,,,30
0000014297,2036,9000000011,00000000002020,M,,,30
0000014297,2036,9000000012,00000000002020,M,,,54
0000014297,2037,9000000006,00000000002020,M,,,30
0000014297,2037,9000000007,00000000002020,M,,,30
0000014297,2037,9000000011,00000000002020,M,,,30
0000014297,2037,9000000012,00000000002020,M,,,54
0000014297,2038,9000000006,00000000002020,M,,,30
0000014297,2038,9000000007,00000000002020,M,,,30
0000014297,2038,9000000011,00000000002020,M,,,30
0000014297,2038,9000000012,00000000002020,M,,,54
0000014297,2039,9000000006,00000000002020,M,,,30
0000014297,2039,9000000007,00000000002020,M,,,30
0000014297,2039,9000000011,00000000002020,M,,,30
0000014297,2039,9000000012,00000000002020,M,,,58
0000014297,2040,9000000006,00000000002020,M,,,30
0000014297,2040,9000000007,00000000002020,M,,,30
0000014297,2040,9000000011,00000000002020,M,,,30
0000014297,2040,9000000012,00000000002020,M,,,63
0000014298,2028,9000000006,00000000002020,M,,,0
0000014298,2028,9000000011,00000000002020,M,,,60
0000014298,2028,9000000011,00000000002020,M,,,216
0000014298,2028,9000000012,00000000002020,M,,,287
0000014298,2029,9000000011,00000000002020,M,,,288
0000014298,2029,9000000012,00000000002020,M,,,370
0000014298,2030,9000000006,00000000002020,M,,,30
0000014298,2030,9000000011,00000000002020,M,,,60
0000014298,2030,9000000012,00000000002020,M,,,83
0000014298,2031,9000000006,00000000002020,M,,,30
0000014298,2031,9000000011,00000000002020,M,,,60
0000014298,2031,9000000012,00000000002020,M,,,82
0000014298,2032,9000000006,00000000002020,M,,,30
0000014298,2032,9000000011,00000000002020,M,,,60
0000014298,2032,9000000012,00000000002020,M,,,81
0000014298,2033,9000000006,00000000002020,M,,,30
0000014298,2033,9000000011,00000000002020,M,,,60
0000014298,2033,9000000012,00000000002020,M,,,80
0000014298,2034,9000000006,00000000002020,M,,,30
0000014298,2034,9000000011,00000000002020,M,,,60
0000014298,2034,9000000012,00000000002020,M,,,74
0000014298,2035,9000000006,00000000002020,M,,,30
0000014298,2035,9000000011,00000000002020,M,,,60
0000014298,2035,9000000012,00000000002020,M,,,71
0000014298,2036,9000000006,00000000002020,M,,,30
0000014298,2036,9000000011,00000000002020,M,,,60
0000014298,2036,9000000012,00000000002020,M,,,72
0000014298,2037,9000000006,00000000002020,M,,,30
0000014298,2037,9000000011,00000000002020,M,,,60
0000014298,2037,9000000012,00000000002020,M,,,77
0000014298,2038,9000000006,00000000002020,M,,,30
0000014298,2038,9000000011,00000000002020,M,,,60
0000014298,2038,9000000012,00000000002020,M,,,77
0000014298,2039,9000000006,00000000002020,M,,,30
0000014298,2039,9000000011,00000000002020,M,,,60
0000014298,2039,9000000012,00000000002020,M,,,78
0000014298,2040,9000000006,00000000002020,M,,,30
0000014298,2040,9000000011,00000000002020,M,,,60
0000014298,2040,9000000012,00000000002020,M,,,91
0000014299,2028,9000000006,00000000002020,M,,,0
0000014299,2028,9000000011,00000000002020,M,,,60
0000014299,2028,9000000012,00000000002020,M,,,287
0000014299,2029,9000000012,00000000002020,M,,,370
0000014299,2030,9000000006,00000000002020,M,,,30
0000014299,2030,9000000012,00000000002020,M,,,83
0000014299,2031,9000000006,00000000002020,M,,,30
0000014299,2031,9000000012,00000000002020,M,,,82
0000014299,2032,9000000006,00000000002020,M,,,30
0000014299,2032,9000000012,00000000002020,M,,,81
0000014299,2033,9000000006,00000000002020,M,,,30
0000014299,2033,9000000012,00000000002020,M,,,80
0000014299,2034,9000000006,00000000002020,M,,,30
0000014299,2034,9000000012,00000000002020,M,,,74
0000014299,2035,9000000006,00000000002020,M,,,30
0000014299,2035,9000000012,00000000002020,M,,,71
0000014299,2036,9000000006,00000000002020,M,,,30
0000014299,2036,9000000012,00000000002020,M,,,72
0000014299,2037,9000000006,00000000002020,M,,,30
0000014299,2037,9000000012,00000000002020,M,,,77
0000014299,2038,9000000006,00000000002020,M,,,30
0000014299,2038,9000000012,00000000002020,M,,,77
0000014299,2039,9000000006,00000000002020,M,,,30
0000014299,2039,9000000012,00000000002020,M,,,78
0000014299,2040,9000000006,00000000002020,M,,,30
0000014299,2040,9000000012,00000000002020,M,,,91
0000014300,2028,9000000006,00000000002020,M,,,0
0000014300,2028,9000000009,00000000002020,M,,,90
0000014300,2028,9000000011,00000000002020,M,,,60
0000014300,2028,9000000012,00000000002020,M,,,287
0000014300,2029,9000000009,00000000002020,M,,,120
0000014300,2029,9000000012,00000000002020,M,,,370
0000014300,2030,9000000006,00000000002020,M,,,30
0000014300,2030,9000000012,00000000002020,M,,,83
0000014300,2031,9000000006,00000000002020,M,,,30
0000014300,2031,9000000012,00000000002020,M,,,82
0000014300,2032,9000000006,00000000002020,M,,,30
0000014300,2032,9000000012,00000000002020,M,,,81
0000014300,2033,9000000006,00000000002020,M,,,30
0000014300,2033,9000000012,00000000002020,M,,,80
0000014300,2034,9000000006,00000000002020,M,,,30
0000014300,2034,9000000012,00000000002020,M,,,74
0000014300,2035,9000000006,00000000002020,M,,,30
0000014300,2035,9000000012,00000000002020,M,,,71
0000014300,2036,9000000006,00000000002020,M,,,30
0000014300,2036,9000000012,00000000002020,M,,,72
0000014300,2037,9000000006,00000000002020,M,,,30
0000014300,2037,9000000012,00000000002020,M,,,77
0000014300,2038,9000000006,00000000002020,M,,,30
0000014300,2038,9000000012,00000000002020,M,,,77
0000014300,2039,9000000006,00000000002020,M,,,30
0000014300,2039,9000000012,00000000002020,M,,,78
0000014300,2040,9000000006,00000000002020,M,,,30
0000014300,2040,9000000012,00000000002020,M,,,91
0000014301,2028,9000000006,00000000002020,M,,,0
0000014301,2028,9000000011,00000000002020,M,,,60
0000014301,2028,9000000011,00000000002020,M,,,216
0000014301,2028,9000000012,00000000002020,M,,,287
0000014301,2029,9000000011,00000000002020,M,,,288
0000014301,2029,9000000012,00000000002020,M,,,370
0000014301,2030,9000000011,00000000002020,M,,,60
0000014301,2030,9000000012,00000000002020,M,,,83
0000014301,2031,9000000011,00000000002020,M,,,60
0000014301,2031,9000000012,00000000002020,M,,,82
0000014301,2032,9000000011,00000000002020,M,,,60
0000014301,2032,9000000012,00000000002020,M,,,81
0000014301,2033,9000000011,00000000002020,M,,,60
0000014301,2033,9000000012,00000000002020,M,,,80
0000014301,2034,9000000011,00000000002020,M,,,60
0000014301,2034,9000000012,00000000002020,M,,,74
0000014301,2035,9000000011,00000000002020,M,,,60
0000014301,2035,9000000012,00000000002020,M,,,71
0000014301,2036,9000000011,00000000002020,M,,,60
0000014301,2036,9000000012,00000000002020,M,,,72
0000014301,2037,9000000011,00000000002020,M,,,60
0000014301,2037,9000000012,00000000002020,M,,,77
0000014301,2038,9000000011,00000000002020,M,,,60
0000014301,2038,9000000012,00000000002020,M,,,77
0000014301,2039,9000000011,00000000002020,M,,,60
0000014301,2039,9000000012,00000000002020,M,,,78
0000014301,2040,9000000011,00000000002020,M,,,60
0000014301,2040,9000000012,00000000002020,M,,,91
0000014302,2028,9000000004,00000000002020,M,,,90
0000014302,2028,9000000005,00000000002020,M,,,180
0000014302,2028,9000000006,00000000002020,M,,,0
0000014302,2028,9000000009,00000000002020,M,,,90
0000014302,2028,9000000010,00000000002020,M,,,100
0000014302,2028,9000000010,00000000002020,M,,,270
0000014302,2028,9000000011,00000000002020,M,,,60
0000014302,2028,9000000011,00000000002020,M,,,216
0000014302,2028,9000000012,00000000002020,M,,,287
0000014302,2029,9000000004,00000000002020,M,,,120
0000014302,2029,9000000005,00000000002020,M,,,240
0000014302,2029,9000000009,00000000002020,M,,,120
0000014302,2029,9000000010,00000000002020,M,,,360
0000014302,2029,9000000011,00000000002020,M,,,288
0000014302,2029,9000000012,00000000002020,M,,,370
0000014302,2030,9000000004,00000000002020,M,,,30
0000014302,2030,9000000005,00000000002020,M,,,60
0000014302,2030,9000000006,00000000002020,M,,,60
0000014302,2030,9000000007,00000000002020,M,,,60
0000014302,2030,9000000009,00000000002020,M,,,60
0000014302,2030,9000000010,00000000002020,M,,,90
0000014302,2030,9000000011,00000000002020,M,,,60
0000014302,2030,9000000012,00000000002020,M,,,83
0000014302,2031,9000000004,00000000002020,M,,,30
0000014302,2031,9000000005,00000000002020,M,,,60
0000014302,2031,9000000006,00000000002020,M,,,60
0000014302,2031,9000000007,00000000002020,M,,,60
0000014302,2031,9000000009,00000000002020,M,,,60
0000014302,2031,9000000010,00000000002020,M,,,90
0000014302,2031,9000000011,00000000002020,M,,,60
0000014302,2031,9000000012,00000000002020,M,,,82
0000014302,2032,9000000004,00000000002020,M,,,30
0000014302,2032,9000000005,00000000002020,M,,,60
0000014302,2032,9000000006,00000000002020,M,,,60
0000014302,2032,9000000007,00000000002020,M,,,60
0000014302,2032,9000000009,00000000002020,M,,,60
0000014302,2032,9000000010,00000000002020,M,,,90
0000014302,2032,9000000011,00000000002020,M,,,60
0000014302,2032,9000000012,00000000002020,M,,,81
0000014302,2033,9000000004,00000000002020,M,,,30
0000014302,2033,9000000005,00000000002020,M,,,60
0000014302,2033,9000000006,00000000002020,M,,,60
0000014302,2033,9000000007,00000000002020,M,,,60
0000014302,2033,9000000009,00000000002020,M,,,60
0000014302,2033,9000000010,00000000002020,M,,,90
0000014302,2033,9000000011,00000000002020,M,,,60
0000014302,2033,9000000012,00000000002020,M,,,80
0000014302,2034,9000000004,00000000002020,M,,,30
0000014302,2034,9000000005,00000000002020,M,,,60
0000014302,2034,9000000006,00000000002020,M,,,60
0000014302,2034,9000000007,00000000002020,M,,,60
0000014302,2034,9000000009,00000000002020,M,,,60
0000014302,2034,9000000010,00000000002020,M,,,90
0000014302,2034,9000000011,00000000002020,M,,,60
0000014302,2034,9000000012,00000000002020,M,,,74
0000014302,2035,9000000004,00000000002020,M,,,30
0000014302,2035,9000000005,00000000002020,M,,,60
0000014302,2035,9000000006,00000000002020,M,,,60
0000014302,2035,9000000007,00000000002020,M,,,60
0000014302,2035,9000000009,00000000002020,M,,,60
0000014302,2035,9000000010,00000000002020,M,,,90
0000014302,2035,9000000011,00000000002020,M,,,60
0000014302,2035,9000000012,00000000002020,M,,,71
0000014302,2036,9000000004,00000000002020,M,,,30
0000014302,2036,9000000005,00000000002020,M,,,60
0000014302,2036,9000000006,00000000002020,M,,,60
0000014302,2036,9000000007,00000000002020,M,,,60
0000014302,2036,9000000009,00000000002020,M,,,60
0000014302,2036,9000000010,00000000002020,M,,,90
0000014302,2036,9000000011,00000000002020,M,,,60
0000014302,2036,9000000012,00000000002020,M,,,72
0000014302,2037,9000000004,00000000002020,M,,,30
0000014302,2037,9000000005,00000000002020,M,,,60
0000014302,2037,9000000006,00000000002020,M,,,60
0000014302,2037,9000000007,00000000002020,M,,,60
0000014302,2037,9000000009,00000000002020,M,,,60
0000014302,2037,9000000010,00000000002020,M,,,90
0000014302,2037,9000000011,00000000002020,M,,,60
0000014302,2037,9000000012,00000000002020,M,,,77
0000014302,2038,9000000004,00000000002020,M,,,30
0000014302,2038,9000000005,00000000002020,M,,,60
0000014302,2038,9000000006,00000000002020,M,,,60
0000014302,2038,9000000007,00000000002020,M,,,60
0000014302,2038,9000000009,00000000002020,M,,,60
0000014302,2038,9000000010,00000000002020,M,,,90
0000014302,2038,9000000011,00000000002020,M,,,60
0000014302,2038,9000000012,00000000002020,M,,,77
0000014302,2039,9000000004,00000000002020,M,,,30
0000014302,2039,9000000005,00000000002020,M,,,60
0000014302,2039,9000000006,00000000002020,M,,,60
0000014302,2039,9000000007,00000000002020,M,,,60
0000014302,2039,9000000009,00000000002020,M,,,60
0000014302,2039,9000000010,00000000002020,M,,,90
0000014302,2039,9000000011,00000000002020,M,,,60
0000014302,2039,9000000012,00000000002020,M,,,78
0000014302,2040,9000000004,00000000002020,M,,,30
0000014302,2040,9000000005,00000000002020,M,,,60
0000014302,2040,9000000006,00000000002020,M,,,60
0000014302,2040,9000000007,00000000002020,M,,,60
0000014302,2040,9000000009,00000000002020,M,,,60
0000014302,2040,9000000010,00000000002020,M,,,90
0000014302,2040,9000000011,00000000002020,M,,,60
0000014302,2040,9000000012,00000000002020,M,,,91
0000014303,2028,9000000011,00000000002020,M,,,2
0000014346,2028,9000000003,00000000002020,M,,,-1
0000014346,2028,9000000003,00000000002020,M,,,-3
0000014346,2029,9000000003,00000000002020,M,,,-4
0000014346,2030,9000000003,00000000002020,M,,,-4
0000014346,2031,9000000003,00000000002020,M,,,-3
0000014346,2032,9000000003,00000000002020,M,,,-3
0000014346,2033,9000000003,00000000002020,M,,,-3
0000014346,2034,9000000003,00000000002020,M,,,-3
0000014346,2035,9000000003,00000000002020,M,,,-2
0000014387,2028,9000000006,00000000002020,M,,,0
0000014387,2028,9000000011,00000000002020,M,,,30
0000014387,2028,9000000011,00000000002020,M,,,90
0000014387,2028,9000000012,00000000002020,M,,,308
0000014387,2029,9000000011,00000000002020,M,,,120
0000014387,2029,9000000012,00000000002020,M,,,338
0000014387,2030,9000000006,00000000002020,M,,,30
0000014387,2030,9000000007,00000000002020,M,,,30
0000014387,2030,9000000011,00000000002020,M,,,30
0000014387,2031,9000000006,00000000002020,M,,,30
0000014387,2031,9000000007,00000000002020,M,,,30
0000014387,2031,9000000011,00000000002020,M,,,30
0000014387,2032,9000000006,00000000002020,M,,,30
0000014387,2032,9000000007,00000000002020,M,,,30
0000014387,2032,9000000011,00000000002020,M,,,30
0000014387,2033,9000000006,00000000002020,M,,,30
0000014387,2033,9000000007,00000000002020,M,,,30
0000014387,2033,9000000011,00000000002020,M,,,30
0000014387,2034,9000000006,00000000002020,M,,,30
0000014387,2034,9000000007,00000000002020,M,,,30
0000014387,2034,9000000011,00000000002020,M,,,30
0000014387,2035,9000000006,00000000002020,M,,,30
0000014387,2035,9000000007,00000000002020,M,,,30
0000014387,2035,9000000011,00000000002020,M,,,30
0000014387,2036,9000000006,00000000002020,M,,,30
0000014387,2036,9000000007,00000000002020,M,,,30
0000014387,2036,9000000011,00000000002020,M,,,30
0000014387,2037,9000000006,00000000002020,M,,,30
0000014387,2037,9000000007,00000000002020,M,,,30
0000014387,2037,9000000011,00000000002020,M,,,30
0000014387,2038,9000000006,00000000002020,M,,,30
0000014387,2038,9000000007,00000000002020,M,,,30
0000014387,2038,9000000011,00000000002020,M,,,30
0000014387,2039,9000000006,00000000002020,M,,,30
0000014387,2039,9000000007,00000000002020,M,,,30
0000014387,2039,9000000011,00000000002020,M,,,30
0000014387,2040,9000000006,00000000002020,M,,,30
0000014387,2040,9000000007,00000000002020,M,,,30
0000014387,2040,9000000011,00000000002020,M,,,30
0000014411,2028,9000000003,00000000002020,M,,,-1
0000014411,2028,9000000003,00000000002020,M,,,-3
0000014411,2029,9000000003,00000000002020,M,,,-4
0000014411,2030,9000000003,00000000002020,M,,,-4
0000014411,2031,9000000003,00000000002020,M,,,-3
0000014411,2032,9000000003,00000000002020,M,,,-3
0000014411,2033,9000000003,00000000002020,M,,,-3
0000014411,2034,9000000003,00000000002020,M,,,-3
0000014411,2035,9000000003,00000000002020,M,,,-2
0000014425,2028,9000000004,00000000002020,M,,,-16
0000014425,2028,9000000004,00000000002020,M,,,53
0000014425,2028,9000000005,00000000002020,M,,,-10
0000014425,2028,9000000005,00000000002020,M,,,-4
0000014425,2028,9000000006,00000000002020,M,,,4
0000014425,2028,9000000006,00000000002020,M,,,40
0000014425,2028,9000000007,00000000002020,M,,,48
0000014425,2028,9000000007,00000000002020,M,,,-20
0000014425,2028,9000000011,00000000002020,M,,,-17
0000014425,2028,9000000011,00000000002020,M,,,7
0000014425,2029,9000000004,00000000002020,M,,,-2
0000014425,2029,9000000005,00000000002020,M,,,2
0000014425,2029,9000000006,00000000002020,M,,,-20
0000014425,2029,9000000011,00000000002020,M,,,8
0000014500,2028,9000000006,00000000002020,M,,,191
0000014500,2028,9000000007,00000000002020,M,,,44
0000014500,2028,9000000010,00000000002020,M,,,307
0000014500,2028,9000000011,00000000002020,M,,,93
0000014500,2028,9000000012,00000000002020,M,,,0
0000014501,2028,9000000010,00000000002020,M,,,307
0000014504,2028,9000000011,00000000002020,M,,,3
0000014504,2028,9000000012,00000000002020,M,,,0
0000014506,2028,9000000005,00000000002020,M,,,59
0000014506,2028,9000000007,00000000002020,M,,,262
0000014506,2028,9000000011,00000000002020,M,,,2
0000014506,2028,9000000012,00000000002020,M,,,0
0000014508,2028,9000000003,00000000002020,M,,,-78
0000014508,2028,9000000004,00000000002020,M,,,-175
0000014508,2028,9000000005,00000000002020,M,,,-13
0000014508,2028,9000000006,00000000002020,M,,,-85
0000014508,2028,9000000007,00000000002020,M,,,-99
0000014508,2028,9000000009,00000000002020,M,,,-36
0000014508,2028,9000000011,00000000002020,M,,,-81
0000014551,2028,9000000003,00000000002020,M,,,-9
0000014551,2028,9000000003,00000000002020,M,,,-110
0000014551,2028,9000000004,00000000002020,M,,,-85
0000014551,2028,9000000004,00000000002020,M,,,-238
0000014551,2028,9000000005,00000000002020,M,,,-10
0000014551,2028,9000000005,00000000002020,M,,,-33
0000014551,2028,9000000006,00000000002020,M,,,0
